id,,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legaldong_cd_si,legaldong_cd_gu,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,opmt_plce,fstvl_bgn_dt,fstvl_bgn_dt_year,fstvl_bgn_dt_month,fstvl_bgn_dt_day,fstvl_end_dt,fstvl_end_dt_year,fstvl_end_dt_month,fstvl_end_dt_day,fstvl_cn,mnnst,auspc_instt,supt_instt,telno,hmpg,rlt_inf,data_stdde,prvd_agnc_cd,prvd_agnc_nm,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC488PO20N000109,,거제 옥포대첩 축제,경상남도,거제시,4831010600,48,48310,옥포동,4831056000,옥포2동,4.83E+11,경상남도 거제시 팔랑포2길 87,53214,마라109570,34.90219568,128.7140612,옥포대첩기념공원/ 옥포동 일원,20190614,2019,6,14,20190615,2019,6,15,"옥포대첩축제로 명칭 변경, 임진왜란 첫 승전인 옥포대첩을 기념하는 행사로/ 기념식을 비롯하여 문화예술/ 민속/ 이벤트행사 등이 다양하게 진행되며 시민 참여마당 및 볼거리를 제공합니다.",옥포대첩기념제전위원회,옥포대첩기념제전위원회,,055-639-3393,,,20200213,5370000,경상남도 거제시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000113,,감물감자축제,충청북도,괴산군,4376031021,43,43760,감물면,4376031000,감물면,4.38E+11,충청북도 괴산군 감물면 남양동길 38,28006,라바330713,36.83949451,127.8710463,감물면사무소 일원,20190622,2019,6,22,20190622,2019,6,22,농특산물(감자) 홍보 및 지역홍보,감물면 축제추진위원회,괴산군,감물면 기관단체 등,043-830-2433,,,20190916,4460000,충청북도 괴산군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000117,,마임교실 운영지원,강원도,춘천시,4211011200,42,42110,효자동,4211062000,효자1동,4.21E+11,강원도 춘천시 춘천로 112 (효자동),24336,라사200859,37.8734185,127.7278377,"축제극장 몸짓, 강원공연예술연습공간 외",20190507,2019,5,7,20190906,2019,9,6,마임교실운영,(사)춘천마임축제,(사)춘천마임축제,,033-242-0585,http://www.mimefestival.com,,20190830,4180000,강원도 춘천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000118,,전국합창경연대회,강원도,춘천시,4211010200,42,42110,요선동,4211054500,약사명동,4.21E+11,강원도 춘천시 중앙로 40-1 (요선동),24272,라사198865,37.8785527,127.7260249,춘천문화예술회관,20190823,2019,8,23,20190824,2019,8,24,합창경연대회,강원도음악협회,춘천시/한국예총강원도연합회,"문화체육관광부, 강원도, 춘천시문화재단",033-244-8844,http://www.makkw.or.kr,,20190830,4180000,강원도 춘천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000119,,전국관악경연대회,강원도,춘천시,4211010200,42,42110,요선동,4211054500,약사명동,4.21E+11,강원도 춘천시 중앙로 40-1 (요선동),24272,라사198865,37.8785527,127.7260249,춘천문화예술회관,20190820,2019,8,20,20190822,2019,8,22,관악경연대회,춘천전국관악경연대회조직위원회,춘천시,"문화체육관광부, 춘천시문화재단",033-259-5830,,,20190830,4180000,강원도 춘천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000120,,춘천인음악회,강원도,춘천시,4211012400,42,42110,석사동,4211065000,석사동,4.21E+11,강원도 춘천시 공지로 111,24389,라사217841,37.8564737,127.7467644,춘천호반체육관,20190629,2019,6,29,20190629,2019,6,29,음악회,춘천시음악협회,춘천시,춘천시문화재단,033-259-5830,,,20190830,4180000,강원도 춘천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000125,,금호강 정월대보름 축제,대구광역시,북구,2723011100,27,27230,산격동,2723062000,산격2동,2.72E+11,대구광역시 북구 연암로42길 61,41502,라마993683,35.90663896,128.6005355,금호강변(산격대교 하단 둔치),20190219,2019,2,19,20190219,2019,2,19,"달집태우기행사,풍물놀이,소원지봉헌등",북구청 문화예술과,북구문화원,,,,,20200201,3450000,대구광역시 북구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000126,,해맞이 행사,대구광역시,북구,2723012300,27,27230,구암동,2723074500,구암동,2.72E+11,대구광역시 북구 구암로 238,41472,라마963711,35.93228847,128.5675195,오봉산 등,20190101,2019,1,1,20190101,2019,1,1,"새해 소원빌기 행사, 새해안녕기원행사,해맞이공연, 먹거리제공 등",북구청 문화예술과,(사)대구북구새마을회,,,,,20200201,3450000,대구광역시 북구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000142,,제7회 도심 속 바다축제,서울특별시,동작구,1159010100,11,11590,노량진동,1159052000,노량진제2동,1.16E+11,서울특별시 동작구 노들로 674 (노량진동),6900,다사503463,37.51482396,126.9379739,노량진수산시장 일대,20191012,2019,10,12,20191013,2019,10,13,"바다콘서트, 맨손활어잡기, 모의경매, 루프탑 파티, 먹거리장터 등",동작구축제추진위원회,동작구축제추진위원회,서울시,02-823-9330,www.dof.or.kr(미개통),없음,20200311,3190000,서울특별시 동작구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000144,,제37회 부곡온천축제,경상남도,창녕군,4874042022,48,48740,부곡면,,,4.87E+11,경상남도 창녕군 부곡면 원앙로 184,50365,라마988163,35.43772692,128.5886091,부곡온천 일원,20190402,2019,4,2,20190405,2019,4,5,"개막식 등 공연행사, 산신제,온정제 등 기념식, 축하공연 및 관광객 노래자랑, 온천수에 계란삶기. 황토 풀장 속 보물찾기 등 체험?참여행사",(사)부곡온천관광협의회,창녕군,,055-536-6277,,,20200306,5410000,경상남도 창녕군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000150,,여주도자기축제(일자미정),경기도,여주시,4167012000,41,41670,천송동,,,4.17E+11,경기도 여주시 신륵사길 7 (천송동),12636,라사137223,37.30014441,127.6545464,여주 신륵사관광지 일원,20190427,2019,4,27,20190512,2019,5,12,도자기 전시 및 판매,여주시,여주도자기축제추진위원회,,031-881-9692,,신륵사 명성황후생가 영릉 황학산수목원 등,20200724,5700000,경기도 여주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000151,,여주오곡나루축제(일자미정),경기도,여주시,4167012000,41,41670,천송동,,,4.17E+11,경기도 여주시 신륵사길 7 (천송동),12636,라사137223,37.30014441,127.6545464,여주 신륵사관광지 일원,20191018,2019,10,18,20191020,2019,10,20,각종 공연 및 체험 농특산물 판매,여주오곡나루축제추진위원회,여주시,"문화체육관광부, 경기도, 한국관광공사, 경기관광공사",031-881-9692,http://www.yjogoknaru.or.kr/,신륵사 명성황후생가 영릉 황학산수목원 등,20200724,5700000,경기도 여주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000152,,성주생명문화축제 성주참외페스티벌,경상북도,성주군,4784025021,47,47840,성주읍,4784025000,성주읍,4.78E+11,경상북도 성주군 성주읍 성밖숲길 30,40023,라마703690,35.91576102,128.2800492,성주군 성주읍 성밖숲 일원,20190516,2019,5,16,20190519,2019,5,19,"생명선포식, 개막식(주제 공연, 축하 가수 공연), 참외가요제, MBC태교음악회, 경상북도드림페스티벌, 태봉안행차재현 등",성주군 축제추진위원회,성주군 축제추진위원회,경상북도 성주군,054-930-6763,http://sjlife.kr/,"성밖숲, 세종대왕자태실",20200715,5210000,경상북도 성주군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000158,,대구 글로벌게임문화축제 e-Fun,대구광역시,수성구,2726012700,27,27260,대흥동,2726068000,고산2동,2.73E+11,대구광역시 수성구 알파시티1로 170 (대흥동),42250,마마067605,35.83541672,128.6817838,동성로 야외무대 및 도심일원,20190831,2019,8,31,20190901,2019,9,1,"게임영상콘서트, 국내외 메이저 기업 & 중소기업 전시관, 한중게임문화축제, 아이디어 피칭,도심RPG","한국콘텐츠진흥원,(재)대구디지털산업진흥원","대구광역시, 문화체육관광부",,053-475-7745,http://www.e-fun.or.kr,,20190625,6270000,대구광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000159,,팔공산 산중전통장터 승시,대구광역시,동구,2714013400,27,27140,도학동,2714076000,공산동,2.71E+11,대구광역시 동구 동화사1길 1 (도학동),41007,마마080770,35.98450098,128.6987706,팔공산 동화사 경내,20191005,2019,10,5,20191008,2019,10,8,"산중 생활용품 물물교환 풍속 재연, 불교예술 공연 및 경연, 전통문화 등 놀이 체험, 산중음식 체험, 세계 불교문화 체험 등",(사)대구음식문화포럼,(사)대구음식문화포럼,대구광역시,053-980-7956,http://www.seungsi.com,,20190625,6270000,대구광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000172,,제17회 고양 연등문화축제,경기도,고양시 덕양구,4128112300,41,41281,화정동,4128162200,화정2동,4.13E+11,경기도 고양시 덕양구 화신로260번길 26 (화정동),10500,다사411593,37.63173966,126.832994,고양시 화정중앙공원,20190501,2019,5,1,20190501,2019,5,1,봉축법회 봉행+전통문화 재현,고양시불교사암연합회,고양시불교사암연합회,,031-969-0108,,,20191205,3940000,경기도 고양시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000185,,삼척장미축제,강원도,삼척시,4223012500,42,42230,정상동,4223054000,정라동,4.22E+11,강원도 삼척시 오십천로 536 (정상동),25928,마사482386,37.43501045,129.1752024,삼척장미공원일원,20190515,2019,5,15,20190519,2019,5,19,"천만송이장미가요제, 꽃길런, 플라워샤워퍼포먼스, 공연 등",삼척시,삼척시,,033-570-3548,,"장미공원,동굴신비관,환선굴,해양레일바이크",20200731,4240000,강원도 삼척시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000186,,삼척비치썸패스터벌,강원도,삼척시,4223010700,42,42230,갈천동,4223053000,교동,4.22E+11,강원도 삼척시 테마타운길 19 (갈천동),25909,마사477421,37.46667271,129.1705322,삼척해변 일원,20190726,2019,7,26,20190728,2019,7,28,"공연, 먹거리, 체험, 기타(플리마켓) 등",삼척시,삼척시,삼척시,033-570-3544,,삼척해변,20200731,4240000,강원도 삼척시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000189,,삼척동해왕이사부축제,강원도,삼척시,4223010600,42,42230,교동,,,4.22E+11,강원도 삼척시 중앙로 296 (교동),25914,마사473402,37.44988816,129.1656266,문화예술회관,20191004,2019,10,4,20191006,2019,10,6,태풍미탁피해로 인한 축제 취소,삼척동해왕이사부축제추진위원회,삼척시,,033-570-3844,http://www.yisabu.com/,"박물관, 엑스포광장, 동굴신비관",20200731,4240000,강원도 삼척시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000190,,봄내예술제,강원도,춘천시,4211010700,42,42110,옥천동,4211058000,소양동,4.21E+11,강원도 춘천시 서부대성로 71 (옥천동),24264,라사203869,37.88252734,127.731333,"공지천 야외공연장, 봄내극장, 춘천미술관, 아트플라자갤러리, 국립춘천박물관",20190510,2019,5,10,20190529,2019,5,29,"전시, 음악회, 가요제, 국악무용, 연극 등","춘천예총, G1강원민방",춘천예총,"춘천시, 춘천시문화재단, 강원문화재단, 강원도예총, 강원일보, 강원도민일보",033-243-4360,http://www.bomnaeart.com,,20190830,4180000,강원도 춘천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000191,,김유정추모제,강원도,춘천시,4211033024,42,42110,신동면,4211033000,신동면,4.21E+11,강원도 춘천시 신동면 김유정로 1430-14,24412,라사191798,37.81831318,127.717698,김유정생가마당,20190329,2019,3,29,20190329,2019,3,29,"추모공연, 추모사, 추모문집 봉정, 추모글 낭독 등",(사)김유정기념사업회,"춘천시, (사)김유정기념사업회",춘천시문화재단,033-261-4650,http://www.kimyoujeong.or.kr,,20190830,4180000,강원도 춘천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000192,,춘천인형극제,강원도,춘천시,4211011900,42,42110,사농동,4211070500,신사우동,4.21E+11,강원도 춘천시 영서로 3017 (사농동),24235,라사193912,37.9210964,127.7201052,춘천인형극장 등,20190928,2019,9,28,20191003,2019,10,3,"개막퍼레이드, 인형극 경연 및 공연 등",(재)춘천인형극제,(재)춘천인형극제,춘천시,033-242-8452,http://cocobau.com/,,20190830,4180000,강원도 춘천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000193,,동작가족한마음축제,서울특별시,동작구,1159010900,11,11590,신대방동,1159068000,신대방제2동,1.16E+11,서울특별시 동작구 여의대방로20길 33 (신대방동),7062,다사485436,37.49040892,126.9179572,보라매공원,20191019,2019,10,19,20191019,2019,10,19,"구민체육대회, 축하공연, 동작가족미니랜드, 주민체험부스 운영 등",동작가족한마음축제 추진위원회,동작구 체육회,,02-820-1321,없음,없음,20200311,3190000,서울특별시 동작구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000196,,삼척평생학습박람회,강원도,삼척시,4223011900,42,42230,성남동,4223057000,성내동,4.22E+11,강원도 삼척시 엑스포로 45 (성남동),25919,마사468390,37.43896231,129.160145,문화예술회관 광장,20191019,2019,10,19,20191020,2019,10,20,태풍미탁피해로 인한 축제 취소,삼척시,삼척시,삼척시,033-570-4433,http://lifelong.samcheok.go.kr/main/,"박물관, 엑스포광장, 동굴신비관",20200731,4240000,강원도 삼척시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000197,,"제9회 낙동강 구포나루 축제(잠정연기, 하반기 예정)",부산광역시,북구,2632010500,26,26320,구포동,,,2.63E+11,부산광역시 북구 낙동대로1570번길 33 (구포동),46504,마라356900,35.19688402,128.9900968,화명생태공원 선착장 일원,20190517,2019,5,17,20190519,2019,5,19,감동 민속촌/밀사리체험/바비큐체험/구포국수체험 등,(사)북구문화관광축제조직위원회,(사)북구문화관광축제조직위원회,부산광역시 북구청,051-309-4522,http://www.guponarufes.co.kr,낙동민속예술제,20200729,3320000,부산광역시 북구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000200,,소양강문화제,강원도,춘천시,4211012300,42,42110,퇴계동,4211066000,퇴계동,4.21E+11,강원도 춘천시 퇴계농공로 40 (퇴계동),24420,라사214833,37.849584,127.7436448,송암스포츠타운,20190926,2019,9,26,20190928,2019,9,28,"충의제, 문예공연, 동아리경연 등",춘천문화원,춘천문화원,춘천시,033-254-5105,http://www.ccmunhwa.or.kr,,20190830,4180000,강원도 춘천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000201,,춘천연극제,강원도,춘천시,4211010700,42,42110,옥천동,4211058000,소양동,4.21E+11,강원도 춘천시 서부대성로 71 (옥천동),24264,라사203869,37.88237557,127.731333,춘천문화예술회관,20190615,2019,6,15,20190622,2019,6,22,"연극경연, 소소연극콘테스트, 연극인 나눔터",(사)춘천연극제,(사)춘천연극제,춘천시,033-241-4345,http://www.citf.or.kr/,,20190830,4180000,강원도 춘천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000203,,광주 남한산성문화제,경기도,광주시,4161037021,41,41610,남한산성면,4161037000,남한산성면,4.16E+11,경기도 광주시 남한산성면 남한산성로792번길 7,12700,다사720420,37.476835,127.1836325,남한산성도립공원,20190927,2019,9,27,20190929,2019,9,29,개막행사+6개 마당 행사+부대행사,광주시 남한산성문화제 추진위원회,경기도 광주시청,,031-760-2726,https://www.gjcity.go.kr,축제안내,20200612,5540000,경기도 광주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000206,,보성전어축제,전라남도,보성군,4678039027,46,46780,회천면,4678039000,회천면,4.68E+11,전라남도 보성군 회천면 우암길 24,59471,다라623307,34.6700298,127.0890226,율포솔밭해수풀장,20190824,2019,8,24,20190825,2019,8,25,"전어잡기,체험 등",보성전어축제추진위원회,보성전어축제추진위원회,보성군,061-850-8395,http://www.boseong.go.kr/tour/festivity/gizzard_shad,,20200608,4890000,전라남도 보성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000207,,대둔산철쭉제,충청남도,논산시,4423038027,44,44230,벌곡면,,,4.42E+11,충청남도 논산시 벌곡면 수락계곡길 248,33028,다마824941,36.14380913,127.3048094,대둔산 수락주차장 및 철쭉꽃단지,20190426,2019,4,26,20190505,2019,5,5,등산객 및 관광객들에게 산철쭉의 화사한 봄의 비경 선사,벌곡면주민자치회,충청남도 논산시,,041-746-8769,http://www.벌곡면주민자치회.kr/board/freeboard,철쭉단지탐방+먹거리장터운영+마을별노래자랑+지역연예인초청공연,20200528,4540000,충청남도 논산시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
