id,,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legaldong_cd_si,legaldong_cd_gu,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,opmt_plce,fstvl_bgn_dt,fstvl_bgn_dt_year,fstvl_bgn_dt_month,fstvl_bgn_dt_day,fstvl_end_dt,fstvl_end_dt_year,fstvl_end_dt_month,fstvl_end_dt_day,fstvl_cn,mnnst,auspc_instt,supt_instt,telno,hmpg,rlt_inf,data_stdde,prvd_agnc_cd,prvd_agnc_nm,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC488PO20N000666,,2020 대한민국 국향대전,전라남도,함평군,4686025023,46,46860,함평읍,,,4.69E+11,전라남도 함평군 함평읍 함장로 1160,57143,다라106739,35.05618964,126.5199487,함평엑스포공원,20201016,2020,10,16,20201101,2020,11,1,"가을 정취와 어울리는 다양한 국화작품 전시 · 연출, 체험 · 문화예술 공연 등",함평군축제추진위원회,함평군,"농림축산식품부, 농촌진흥청, 전라남도, 한국관광공사, 대한민국 국화동호회",061-320-1782,www.hampyeong.go.kr,,20200525,4960000,전라남도 함평군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000667,,제13회 마포나루 새우젓축제,서울특별시,마포구,1144012500,11,11440,성산동,,,1.14E+11,서울특별시 마포구 월드컵로 243-60 (성산동),3901,다사468517,37.56352625,126.8984363,서울월드컵공원 평화의 광장 일원,20201016,2020,10,16,20201018,2020,10,18,"개장식, 기념식, 문화행사, 체험행사, 판매행사",마포문화원,서울특별시 마포구,,02-3153-8353,http://www.mapo.go.kr/site/maponarusf/home,,20200526,3130000,서울특별시 마포구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000668,,제11회서면우리문화축제,부산광역시,부산진구,2623010500,26,26230,범전동,,,2.62E+11,부산광역시 부산진구 시민공원로 73 (범전동),47197,마라416866,35.16545561,129.0558558,부산시민공원 국립아트센터 부지,20201015,2020,10,15,20201016,2020,10,16,"전통,창작 공연, 전통 놀이·체험, 민속품 전시, 부대행사 등",부산광역시 부산진구청,부산광역시 부산진구청,,051-605-4064,http://tour.busanjin.go.kr,,20200526,3290000,부산광역시 부산진구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000669,,제10회 부산진구 북페스티벌,부산광역시,부산진구,2623010500,26,26230,범전동,,,2.62E+11,부산광역시 부산진구 시민공원로 73 (범전동),47197,마라416866,35.16545561,129.0558558,부산시민공원 다솜관,20200919,2020,9,19,20200919,2020,9,19,"인형극, 전시행사, 체험행사, 부대행사",부산광역시 부산진구청,부산광역시 부산진구청,,051-605-6271,http://tour.busanjin.go.kr,,20200526,3290000,부산광역시 부산진구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000670,,서면메디컬스트리트 축제,부산광역시,부산진구,2623010300,26,26230,부전동,2623052000,부전제2동,2.62E+11,부산광역시 부산진구 가야대로 777,47257,마라417858,35.1579588,129.0566547,서면메디컬스트리트 일대,20201023,2020,10,23,20201024,2020,10,24,"개막행사, 의료체험, 문화체험, 연계행사 등",부산광역시 부산진구청,(사)SMS의료관광협의회,,051-605-6021,https://www.busanjin.go.kr/index.busanjin?menuCd=DOM_000001003003002000,,20200526,3290000,부산광역시 부산진구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000671,,전포카페거리축제,부산광역시,부산진구,2623010200,26,26230,전포동,2623060000,전포제1동,2.62E+11,부산광역시 부산진구 동천로 92 (전포동),47293,마라423857,35.1570356,129.0630291,전포카페거리 일원,20201009,2020,10,9,20201011,2020,10,11,"개막식,퍼레이드,버스킹,체험 이벤트,  아트마켓 등",부산광역시 부산진구청,전포카페거리상인회,,051-605-4525,https://www.busanjin.go.kr/index.busanjin?menuCd=DOM_000001003003006000,,20200526,3290000,부산광역시 부산진구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000672,,해맞이축제,서울특별시,강서구,1150011000,11,11500,개화동,4777031000,강구면,1.15E+11,서울특별시 강서구 금낭화로17길 213 (개화동),7504,다사386537,37.58138626,126.8054465,개화산 정상,20200101,2020,1,1,20200101,2020,1,1,"소망엽서 보내기, 문화공연, 해오름 행사",서울특별시 강서구청,서울특별시 강서구청,서울특별시 강서구의회,02-2600-6455,http://www.gangseo.seoul.kr/site/munhwa/index.jsp,,20200525,3150000,서울특별시 강서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000673,,개화산 봄꽃축제,서울특별시,강서구,1150010900,11,11500,방화동,1150064100,방화제3동,1.15E+11,서울특별시 강서구 금낭화로 176 (방화동),7508,다사394537,37.58093172,126.8141197,방화근린공원,20200418,2020,4,18,20200418,2020,4,18,"건강걷기, 지역예능인한마당, 플라워 콘서트",강서문화원,서울특별시 강서구청,서울특별시 강서구의회,02-2600-6455,http://www.gangseo.seoul.kr/site/munhwa/index.jsp,,20200525,3150000,서울특별시 강서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000674,,우장산 신록축제,서울특별시,강서구,1150010600,11,11500,내발산동,1150061500,우장산동,1.15E+11,서울특별시 강서구 우장산로 66 (내발산동),7684,다사420506,37.55343651,126.8436485,우장산근린공원,20200523,2020,5,23,20200523,2020,5,23,"건강걷기, 주민참여마당, 숲속음악회",강서문화원,서울특별시 강서구청,서울특별시 강서구의회,02-2600-6455,http://www.gangseo.seoul.kr/site/munhwa/index.jsp,,20200525,3150000,서울특별시 강서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000675,,허준축제,서울특별시,강서구,1150010400,11,11500,가양동,1150060400,가양제2동,1.15E+11,서울특별시 강서구 허준로5길 42 (가양동),7525,다사429522,37.56759867,126.8537291,허준근린공원,20201009,2020,10,9,20201011,2020,10,11,"개막식, 허준콘서트, 전국허준가요제, 먹거리장터, 각종 체험부스 등",강서문화원,서울특별시 강서구청,"서울특별시, 서울특별시 강서구의회",02-2600-6455,www.heojunfestival.com,,20200525,3150000,서울특별시 강서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000676,,섬강축제,강원도,원주시,4213033021,42,42130,지정면,4213033000,지정면,4.21E+11,강원도 원주시 지정면 소금산길 26,26359,라사294295,37.36489188,127.8325403,간현관광지 섬강 일원,20201001,2020,10,1,20201001,2020,10,1,공연/체험행사(맨손고기잡기 등),섬강축제위원회,섬강축제위원회,원주시,033-737-5504,,,20200519,4190000,강원도 원주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000677,,원주 용수골꽃양귀비축제,강원도,원주시,4213038022,42,42130,판부면,,,4.21E+11,강원도 원주시 판부면 용수골길 326,26402,라사390206,37.2839426,127.9404457,원주시 판부면 용수골길,20200523,2020,5,23,20200531,2020,5,31,양귀비 축제 체험장 설치/양귀비 꽃차등 부스 운영,용수골꽃양귀비축제추진위원회,원주 용수골 꽃양귀비 축제 추진위원회,원주시,033-764-4443,,,20200519,4190000,강원도 원주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000678,,원주 다이내믹댄싱카니발,강원도,원주시,4213010600,42,42130,명륜동,,,4.21E+11,강원도 원주시 단구로 170 (명륜동),26447,라사395264,37.336428,127.9462616,댄싱공연장,20200908,2020,9,8,20200913,2020,9,13,"댄싱카니발/테마가 있는 문화예술공연/프린지 페스티벌/프리댄싱 페스타/군부대 체험행사, 기타 부대행사 등",(재)원주문화재단,"원주시, 제36사단",,033-763-9114,http://www.ddcwj.com/,,20200519,4190000,강원도 원주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000679,,원주 한지문화제,강원도,원주시,4213011500,42,42130,무실동,4213066000,무실동,4.21E+11,강원도 원주시 한지공원길 151 (무실동),26478,라사385262,37.33437725,127.9353773,원주한지테마파크 일원,20200903,2020,9,3,20200906,2020,9,6,"풀뿌리한지등 및 한지조형등전/한지뜨기 한마당/와글와글 종이놀이터/아티스트 워크숍/아트 플리마켓, 소공연 등 부대행사",원주한지문화제위원회,(사)한지개발원,,033-734-4739,http://www.wonjuhanji.co.kr/,,20200519,4190000,강원도 원주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000680,,울산고래축제,울산광역시,남구,3114011900,31,31140,매암동,3114067000,야음장생포동,3.11E+11,울산광역시 남구 장생포고래로288번길 20 (매암동),44780,마마711248,35.50439928,129.387293,울산광역시 남구 장생포 일원,20200619,2020,6,19,20200621,2020,6,21,고래축제,고래문화재단,울산광역시 남구청,,052-226-1991,http://www.ulsanwhale.com,"선사고래잡이재현, 체험행사, 고래바다여행선체험 등",20200515,3700000,울산광역시 남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000682,,부안마실축제,전라북도,부안군,4580025022,45,45800,부안읍,4580025000,부안읍,4.58E+11,전라북도 부안군 부안읍 매창로 89,56312,다마302472,35.71882124,126.7286953,부안읍 일원(주행사장: 매창공원),20200918,2020,9,18,20200920,2020,9,20,개막공연등 5종 46개 프로그램 운영,부안마실축제제전위원회,부안마실축제제전위원회,부안군,063-580-4778,http://www.buanmasil.com/,,20200514,4790000,전라북도 부안군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000683,,곰소젓갈발효축제,전라북도,부안군,4580037024,45,45800,진서면,4580037000,진서면,4.58E+11,전라북도 부안군 진서면 곰소7길 16,56346,다마196327,35.58746134,126.6126718,곰소다용도부지 일원,20200925,2020,9,25,20200927,2020,9,27,"개막식, 폐막식, 축하공연, 노래자랑, 체험, 관광객 참여 이벤트 등",곰소젓갈발효축제추진위원회,곰소젓갈발효축제추진위원회,부안군,063-580-4778,,,20200514,4790000,전라북도 부안군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000691,,순창장류축제,전라북도,순창군,4577025025,45,45770,순창읍,4577025000,순창읍,4.58E+11,전라북도 순창군 순창읍 민속마을길 6-3,56048,다마645081,35.36860021,127.1099773,순창전통고추장민속마을 일원,20201016,2020,10,16,20201018,2020,10,18,"문화공연, 장류체험, 전시,판매, 주민참여 프로그램 등",순창군,순창장류축제추진위원회,"문화체육관광부, 전라북도, 한국관광공사",063-652-9301,http://www.jangfestival.co.kr,"강천산군립공원, 전통고추장민속마을",20200508,4770000,전라북도 순창군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000692,,완주와일드푸드축제,전라북도,완주군,4571036029,45,45710,고산면,4571036000,고산면,4.57E+11,전라북도 완주군 고산면 고산휴양림로 89,55312,다마758752,35.97398096,127.2315514,고산자연휴양림일원,20201009,2020,10,9,20201011,2020,10,11,완주의 자연·생태문화가 지닌 야생성과 안전한 먹거리 로컬푸드를 접목시킨 지역 대표축제,와일드푸드축제추진위원회,완주군,"문화체육관광부, 전라북도, 한국관광공사",063-290-2622,http://wildfoodfestival.kr,홈페이지 참고,20200401,4720000,전라북도 완주군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000693,,완주 프러포즈축제,전라북도,완주군,4571035023,45,45710,구이면,4571035000,구이면,4.57E+11,전라북도 완주군 구이면 덕천전원길 232-58,55361,다마671478,35.72601868,127.136162,대한민국술테마박물관,20200516,2020,5,16,20200517,2020,5,17,"모악산과 경각산의 사랑이야기, 리마인드웨딩, 사랑고백 축제",완주군,완주군,,063-290-2622,http://www.wanju.go.kr/tour/index.wanju?menuCd=DOM_000000804008000000,홈페이지 참고,20200401,4720000,전라북도 완주군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000697,,춘장대해수욕장 여름문화예술축제,충청남도,서천군,4477041028,44,44770,서면,4477041000,서면,4.48E+11,충청남도 서천군 서면 춘장대길 20,33603,다마122966,36.16334922,126.5243355,춘장대해수욕장 중앙광장,20200731,2020,7,31,20200801,2020,8,1,"한여름밤의 트롯이야기, 춘장대 시네마, 춘장대 푸파 페스티벌 등",춘장대해수욕장 운영협의회,서천군,없음,041-950-4019,http://tour.seocheon.go.kr,"축제 일정, 프로그램",20200325,4580000,충청남도 서천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000698,,자연산 광어.도미 축제,충청남도,서천군,4477041022,44,44770,서면,4477041000,서면,4.48E+11,충청남도 서천군 서면 서인로 56,33604,다마103929,36.1293642,126.5036472,서면 마량포구 일원,20200516,2020,5,16,20200531,2020,5,31,"맨손으로 광어잡기 체험, 기념공원에서 보물찾기",서면개발위원회,서면개발위원회,없음,041-950-4016,http://tour.seocheon.go.kr,"축제 일정, 프로그램",20200325,4580000,충청남도 서천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000699,,마량포 해넘이.해돋이 축제,충청남도,서천군,4477041022,44,44770,서면,4477041000,서면,4.48E+11,충청남도 서천군 서면 서인로 56,33604,다마103929,36.1293642,126.5036472,서면 마량포구 일원,20201231,2020,12,31,20210101,2021,1,1,"새해 떡국나눔행사, 불꽃놀이, 버스킹 공연, 소원등 달기",서면개발위원회,서천군,없음,041-950-4019,http://tour.seocheon.go.kr,"축제 일정, 프로그램",20200325,4580000,충청남도 서천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000700,,홍원항 자연산 전어.꽃게 축제,충청남도,서천군,4477041028,44,44770,서면,4477041000,서면,4.48E+11,충청남도 서천군 서면 홍원길 130-3,33603,다마099962,36.15886,126.4992204,서면 홍원항 일원,20200919,2020,9,19,20201004,2020,10,4,"맨손으로 전어 잡기 체험, 추억의 놀이 체험, 숨겨진 보물을 찾아라, 비눗방울 놀이 등",홍원항마을축제추진위원회,홍원항마을축제추진위원회,없음,041-950-4016,http://tour.seocheon.go.kr,"축제 일정, 프로그램",20200325,4580000,충청남도 서천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000701,,한산모시문화제,충청남도,서천군,4477034021,44,44770,한산면,4477034000,한산면,4.48E+11,충청남도 서천군 한산면 충절로 1089,33624,다마368872,36.0799445,126.7987047,한산모시관 일원,20200612,2020,6,12,20200614,2020,6,14,한산모시를 주제로 하는 다양한 프로그램 운영,한산모시문화제추진위원회,서천군,"문화체육관광부, 충청남도, 농협 등",041-950-4256,www.hansanmosi.kr/,"축제 일정, 프로그램",20200325,4580000,충청남도 서천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000702,,서천철새여행,충청남도,서천군,4477031033,44,44770,마서면,,,4.48E+11,충청남도 서천군 마서면 장산로 916,33657,다마317809,36.02280046,126.7426918,조류생태전시관 일원,20201122,2020,11,22,20201124,2020,11,24,철새 탐조 및 철새 관련 문화행사,서천철새여행추진위원회,서천군,없음,041-950-4256,http://tour.seocheon.go.kr,"축제 일정, 프로그램",20200325,4580000,충청남도 서천군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000704,,청송사과축제,경상북도,청송군,4775025021,47,47750,청송읍,4775025000,청송읍,4.78E+11,경상북도 청송군 청송읍 강변로 87,37431,마바393272,36.432499,129.054312,청송읍 용전천 변,20201028,2020,10,28,20201101,2020,11,1,공연/경연/체험/전시/판매,청송군축제추진위원회,청송군,"문화체육관광부, 경상북도, 청송군의회, 청송경찰서, 청송교육지원청, 청송군관내농협, (사)청송사과협회, 청송사과유통센터, (재)청송문화관광재단",054-870-6237,,,20200318,5160000,경상북도 청송군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000706,,서구민한가족대축제,광주광역시,서구,2914012000,29,29140,치평동,,,2.91E+11,광주광역시 서구 상무공원로 101 (치평동),61953,다라399844,35.15339511,126.8410975,상무시민공원,20200501,2020,5,1,20200501,2020,5,1,"구민의 날을 맞이하여, 구민이 다함께 즐길 수 있는 주민참여 프로그램으로 애향과 일체감을 조성",광주광역시 서구,미정,광주광역시,062-360-7234,www.seogu.gwangju.kr,,20200319,3600000,광주광역시 서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000707,,전국 애송시 낭송대회,광주광역시,서구,2914013000,29,29140,금호동,,,2.91E+11,광주광역시 서구 풍금로 182 (금호동),62015,다라416820,35.13196581,126.8598511,서구 빛고을 국악전수관 공연장,20200501,2020,5,1,20200530,2020,5,30,우리말의 아름다울과 문학의 향기를 전달하여 지역의 문학적 자긍심 제고 문화향수 기회 확대,광주광역시 서구 문화원,광주광역시 서구청,광주광역시,062-681-4174,www.seogu.gwangju.kr,,20200319,3600000,광주광역시 서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000708,,만드리 풍년제,광주광역시,서구,2914012500,29,29140,서창동,,,2.91E+11,광주광역시 서구 서창발산길 10 (서창동),62077,다라383793,35.1071746,126.8231387,서구 서창동 발산마을 들녘,20200701,2020,7,1,20200730,2020,7,30,매년 7월 백중 무렵 서창 들녘에서 세벌 김매기하며 불렀던 전통 농요 행사,광주광역시 서구,미정,광주광역시,062-360-7030,www.seogu.gwangju.kr,,20200319,3600000,광주광역시 서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000709,,영산강 서창들녁 억새축제,광주광역시,서구,2914012900,29,29140,벽진동,2914080000,서창동,2.91E+11,광주광역시 서구 서창둑길 377 (벽진동),62076,다라388827,35.13849504,126.828739,영산강(극락교~서창교 3.5km)일원,20201001,2020,10,1,20201030,2020,10,30,억새축제,광주광역시 서구,미정,광주광역시,062-360-7186,www.seogu.gwangju.kr,,20200319,3600000,광주광역시 서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000710,,서구여성합창단 정기 연주회,광주광역시,서구,2914010600,29,29140,농성동,,,2.91E+11,광주광역시 서구 경열로 33 (농성동),61928,다라444842,35.15202894,126.890113,서구 관내 공연장,20201101,2020,11,1,20201130,2020,11,30,서구여성합창단의 음악적 역량과 수준을 보여주는 정기 음악회,광주광역시 서구,미정,광주광역시,062-360-7551,www.seogu.gwangju.kr,,20200319,3600000,광주광역시 서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000711,,둔내고랭지토마토축제,강원도,횡성군,4273033027,42,42730,둔내면,,,4.27E+11,강원도 횡성군 둔내면 둔내로51번길 17,25264,라사635460,37.5119262,128.2190272,둔내면사무소~둔내파출소 간,20200814,2020,8,14,20200816,2020,8,16,"토마토풀장, 향토음식체험, 추억의 물총놀이 등",둔내고랭지토마토축제위원회,강원도 횡성군 둔내면사무소,,033-340-2704,,,20200316,4260000,강원도 횡성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000712,,횡성더덕축제,강원도,횡성군,4273035024,42,42730,청일면,,,4.27E+11,강원도 횡성군 청일면 유동로 17,25254,라사574540,37.58392059,128.1502908,청일면 유동3리 농거리야영장,20200918,2020,9,18,20200920,2020,9,20,"더덕요리경연대회, 더덕캐기체험, 더덕품평회 등",횡성더덕축제위원회,강원도 횡성군 청일면사무소,,033-340-2706,,,20200316,4260000,강원도 횡성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000713,,안흥찐빵축제,강원도,횡성군,4273032021,42,42730,안흥면,,,4.27E+11,강원도 횡성군 안흥면 안흥로 27,25271,라사580350,37.41281125,128.1561222,주천강 실미교 아래 둔치,20201009,2020,10,9,20201011,2020,10,11,"안흥찐빵 시식 및 홍보, 농경문화 체험, 먹거리장터운영 등",안흥찐빵축제위원회,강원도 횡성군 안흥면사무소,,033-340-2703,,,20200316,4260000,강원도 횡성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000714,,횡성한우축제,강원도,횡성군,4273025022,42,42730,횡성읍,4273025000,횡성읍,4.27E+11,강원도 횡성군 횡성읍 문예로 75,25236,라사420434,37.48902982,127.9759576,횡서읍 섬강둔치 일원,20201015,2020,10,15,20201019,2020,10,19,"한우구이터, 발골이벤트, 한우퍼레이드, 스템프투어 등",횡성문화재단,강원도 횡성군청,,033-340-5712,http://www.hscf.or.kr,,20200316,4260000,강원도 횡성군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000716,,석촌호수벚꽃축제,서울특별시,송파구,1171010100,11,11710,잠실동,1171068000,잠실3동,1.17E+11,서울특별시 송파구 석촌호수로 197 (잠실동),5608,다사645453,37.5066934,127.0989034,석촌호수 일대,20200403,2020,4,3,20200412,2020,4,12,"벚꽃조명길, 벚꽃은하수길, 벚꽃체험, 벚꽃프린지, 벚꽃음악회, 벚꽃시네마, 푸드트럭 등",서울특별시 송파구,서울특별시 송파구,,02-2147-2800,http://culture.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&c=1001&cate_id=AM0201002000,,20200213,3230000,서울특별시 송파구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000717,,한성백제문화제,서울특별시,송파구,1171011100,11,11710,방이동,1171056600,오륜동,1.17E+11,서울특별시 송파구 올림픽로 424 (방이동),5540,다사660468,37.52034114,127.1155184,올림픽공원 일대,20200923,2020,9,23,20190927,2019,9,27,"역사문화거리행렬, 한성백제체험마을, 한성백제갈라퍼레이드, 개폐막식 등 축하공연, 한성백제 성곽돌기, 각종 체험행사 등",한성백제문화제추진위원회,서울특별시 송파구,,02-2147-2800,www.baekjefest.com,,20200213,3230000,서울특별시 송파구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000718,,제23회 전라병영성 축제,전라남도,강진군,4681038024,46,46810,병영면,,,4.68E+11,전라남도 강진군 병영면 병영성로 175,59214,다라374363,34.72004452,126.8171446,전라병영성 일원,20200429,2020,4,29,20200503,2020,5,3,2019년 올해의 관광도시 방문 관광객과 군민이 함께 즐기며 대한민국 호국정신 성지로 이어가는 역사교육 도시로의 재탄생 도약 축제,강진군향토축제추진위원회,강진군,전라남도,061-430-3354,http://www.gangjin.go.kr/culture/,,20200306,4920000,전라남도 강진군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000719,,제48회 강진청자축제,전라남도,강진군,4681033022,46,46810,대구면,,,4.68E+11,전라남도 강진군 대구면 청자촌길 33,59263,다라358129,34.50866041,126.8008375,청자촌 일원,20201008,2020,10,8,20201013,2020,10,13,가을축제에 따른 다이내믹하고 흥이 넘치는 청자촌 분위기 조성과 향우와 구민이 함께 어우러지는 문화체육관광부 선정 우수축제,강진군향토축제추진위원회,강진군,"문화체육관광부, 전라남도, 한국관광공사, 하이트진로㈜, ㈜일화, 농협중앙회, 광주은행",061-430-3352,http://www.gangjin.go.kr/culture/,,20200306,4920000,전라남도 강진군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000720,,제5회 강진만 춤추는 갈대축제,전라남도,강진군,4681025025,46,46810,강진읍,,,4.68E+11,전라남도 강진군 강진읍 남당로 97-23,59240,다라333259,34.6259705,126.7724317,강진만 생태공원 일원,20201023,2020,10,23,20201101,2020,11,1,가을의 정취와 추억을 체험하는 ''''남도답사 1번지'''' 이미지 창출과 갈대·음악·자연을 대표하는 명품 축제,강진군 향토축제추진위원회,강진군,,061-430-3354,http://www.gangjin.go.kr/culture/,,20200306,4920000,전라남도 강진군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000721,,2020 순천 푸드앤아트페스티벌(날짜변경가능),전라남도,순천시,4615010800,46,46150,석현동,,,4.62E+11,전라남도 순천시 중앙로 232 (석현동),57938,다라987635,34.9666776,127.4860721,미정,20200901,2020,9,1,20200903,2020,9,3,"푸드포차, 아트거리, 거리 공연, 전시체험 등",순천시 관광과,순천시,전라남도,061-749-5800,http://sc-fafestival.com,,20200220,4820000,전라남도 순천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000722,,제3회 도사동 행복 항꾸네 축제,전라남도,순천시,4615012700,46,46150,덕월동,,,4.62E+11,전라남도 순천시 순천만길 27 (덕월동),58026,다라994589,34.92531333,127.4936554,오천지구 구)학교부지,20200529,2020,5,29,20200529,2020,5,29,"문화공연, 노래자랑,  다양한 체험프로그램 등",도사동  주민자치위원회,도사동 행정복지센터,,,,,20200220,4820000,전라남도 순천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000723,,제5회 도시농업 어울림 한마당,전라남도,순천시,4615031022,46,46150,해룡면,,,4.62E+11,전라남도 순천시 해룡면 매안로 162,58007,라라044602,34.9366208,127.5481891,순천시 해룡면 신대리 2317 (신대도시농업공원),20200919,2020,9,19,20200919,2020,9,19,"도시농업 체험 및 전시, 부대행사",순천시 농업정책과,순천시,,,,,20200220,4820000,전라남도 순천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000724,,제22회 순천만 갈대축제,전라남도,순천시,4615013100,46,46150,대대동,,,4.62E+11,전라남도 순천시 순천만길 513-25 (대대동),58027,라라008545,34.88553578,127.5096727,순천만습지 일원,20201030,2020,10,30,20201101,2020,11,1,"NO 플라스틱 운동, 생태문화 체험 및 전시, 생태포럼 개최, 국내 람사르 습지도시·유네스코 생물권보전지역 연대 프로그램 운영",미정,순천시,,,,,20200220,4820000,전라남도 순천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000725,,제27회 낙안읍성 민속문화축제,전라남도,순천시,4615038021,46,46150,낙안면,,,4.62E+11,전라남도 순천시 낙안면 충민길 30,57918,다라855568,34.90632579,127.3417663,낙안읍성 놀이마당,20201023,2020,10,23,20201025,2020,10,25,"전통공연, 전통재현, 체험 및 부대행사",(사)낙안읍성보존회,순천시,,,,,20200220,4820000,전라남도 순천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000726,,제7회 순천시 전통향토음식 축제,전라남도,순천시,4615038021,46,46150,낙안면,,,4.62E+11,전라남도 순천시 낙안면 충민길 30,57918,다라855568,34.90632579,127.3417663,낙안읍성 놀이마당,20201023,2020,10,23,20201025,2020,10,25,"전통향토음식 판매경연, 향토음식 홍보, 체험 프로그램",순천시,순천시,,,,,20200220,4820000,전라남도 순천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000727,,제5회 도시농업 어울림 한마당,전라남도,순천시,4615031022,46,46150,해룡면,,,4.62E+11,전라남도 순천시 해룡면 매안로 162,58007,라라044602,34.9366208,127.5481891,순천시 해룡면 신대리 2317 (신대도시농업공원),20200919,2020,9,19,20200919,2020,9,19,"도시농업 체험 및 전시, 부대행사",순천시 농업정책과,순천시,,,,,20200220,4820000,전라남도 순천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
